product_id,name,brand,category,price,unit_price,unit_price_qt,currency,timestamp,is_offer
51400,"Knoll Småpoteter Norge, 650 g",Knoll,Grønnsaker,37.9,43.74,kilogram,NOK,2026-02-26T11:33:39.866Z,true
32349,"Liten Kålrot Vår Laveste Pris, Norge, 500 g",Huseby Gaard,Grønnsaker,15,30,kilogram,NOK,2026-02-26T11:33:40.297Z,false
27256,"Brokkoli Vår Laveste Pris. Nederland/ Spania, 1 stk",,Salat og kål,19.9,21.9,stykk,NOK,2026-02-26T11:33:40.298Z,false
29829,"Gul Squash Nederland/ Spania, 250 g",,Grønnsaker,39.9,159.6,kilogram,NOK,2026-02-26T11:33:40.298Z,false
9443,"Fersk Rosenkål Nederland, 400 g",,Salat og kål,38.5,87.25,kilogram,NOK,2026-02-26T11:33:40.299Z,false
9281,"Agurk Norge, 1 stk",,Grønnsaker,33.9,33.9,stykk,NOK,2026-02-26T11:33:40.300Z,true
9452,"Avokado modnet Maks 3 til nedsatt pris, Chile / Colombia/ Marokko, 2 stk",,Grønnsaker,29,14.5,stykk,NOK,2026-02-26T11:33:40.300Z,true
51401,"Knoll Langpanne Poteter Norge, 1 kg",,Grønnsaker,15.63,34.9,kilogram,NOK,2026-02-26T11:33:40.301Z,true
9221,"Rødløk Strømpe 2 stk Norge, 375 g",,Grønnsaker,23.9,63.73,kilogram,NOK,2026-02-26T11:33:40.302Z,false
27770,"Gul Paprika Nederland / Spania, 2 stk",,Grønnsaker,44,104.76,kilogram,NOK,2026-02-26T11:33:40.302Z,false
23926,"Økologisk Squash Spania/ Nederland, 1 stk",,Økologisk frukt og grønt,32.2,128.8,kilogram,NOK,2026-02-26T11:33:40.303Z,false
138,"Sukkererter Flate, Peru/ Egypt, 150 g",,Grønnsaker,39.9,266,kilogram,NOK,2026-02-26T11:33:40.304Z,true
33504,"Sousvidekokte Maiskolber Som Er Delt India, 6 stk",,Grønnsaker,29.9,4.98,stykk,NOK,2026-02-26T11:33:40.304Z,false
26941,"Liten Agurk Vår laveste pris Klasse 2, Norge, 1 stk",,Grønnsaker,26.9,27.9,stykk,NOK,2026-02-26T11:33:40.305Z,false
26694,"Ekstra søte piccolo cherry klasetomater Norge, 200 g",Wiig Gartneri,Grønnsaker,50.72,317,kilogram,NOK,2026-02-26T11:33:40.306Z,false
9215,"Gul Løk Norge, 2 stk",,Grønnsaker,17.2,37.6,kilogram,NOK,2026-02-26T11:33:40.306Z,false
26976,"Økologiske Gulrøtter Norge, 750 g",,Økologisk frukt og grønt,42.9,59.87,kilogram,NOK,2026-02-26T11:33:40.307Z,false
9287,"Squash Grønn Spania, 1 stk",,Grønnsaker,34.7,92.11,kilogram,NOK,2026-02-26T11:33:40.307Z,false
23548,"Ekstra Stor Avokado moden Colombia/ Marokko / Chile, 1 stk",,Grønnsaker,57.4,134.55,kilogram,NOK,2026-02-26T11:33:40.308Z,true
9323,"Runde Sukkererter/ Sugarsnap Kenya / Egypt, 200 g",,Grønnsaker,35.9,211.5,kilogram,NOK,2026-02-26T11:33:40.308Z,false
27768,"Grønn Paprika Nederland / Spania, 2 stk",,Grønnsaker,44,114.76,kilogram,NOK,2026-02-26T11:33:40.309Z,false
9275,"Maiskolber Sousvidekokte, India/Thailand, 2 stk",,Grønnsaker,24.9,12.45,stykk,NOK,2026-02-26T11:33:40.309Z,false
27853,"Gulrøtter vasket Norge, 1 kg",,Grønnsaker,45,48.7,kilogram,NOK,2026-02-26T11:33:40.310Z,false
9398,"Vårløk i Bunt Italia / Tyskland / Egypt, 150 g",,Grønnsaker,29.9,199.33,kilogram,NOK,2026-02-26T11:33:40.311Z,false
9299,"Stor Søtpotet Egypt / Spania, 1 stk",,Grønnsaker,19.8,46.59,kilogram,NOK,2026-02-26T11:33:41.323Z,false
27016,"Paprika Rød Vår Laveste Pris, Spania / Nederland, 600 g",,Grønnsaker,50.9,89.83,kilogram,NOK,2026-02-26T11:33:41.326Z,false
29663,"Asparges i Bunt Marokko / Peru, 250 g",,Grønnsaker,59.3,166,kilogram,NOK,2026-02-26T11:33:41.328Z,true
26254,"Avokado Snart Moden Vår laveste Pris ca 7 stk, Colombia/ Marokko",,Grønnsaker,94.1,94.1,kilogram,NOK,2026-02-26T11:33:41.330Z,false
22471,"Minimais Ferske, Kenya / Thailand, 125 g",,Grønnsaker,34.8,278.4,kilogram,NOK,2026-02-26T11:33:41.331Z,false
27626,"Stor Paprika Rød 2/3 stk Marokko / Spania, 2 stk",,Grønnsaker,38.9,114.41,kilogram,NOK,2026-02-26T11:33:41.332Z,false
9371,"Hvitløk 2-3pk, Kina/Spania, 100 g",,Grønnsaker,9.9,99,kilogram,NOK,2026-02-26T11:33:41.333Z,false
23923,"Økologisk Avokado Spania / Kenya, 2 stk",,Økologisk frukt og grønt,44,169.23,kilogram,NOK,2026-02-26T11:33:41.334Z,false
40162,"Liten Søtpotet Maks 3 til nedsatt pris, Spania / Egypt, 1 stk",,Grønnsaker,4.4,20,kilogram,NOK,2026-02-26T11:33:41.335Z,true
19447,"Økologiske Cherrytomater Spania / Danmark, 250 g",,Økologisk frukt og grønt,47.9,191.6,kilogram,NOK,2026-02-26T11:33:41.336Z,true
23551,"Gresskar Butternut Portugal / Spania, 750 g",,Grønnsaker,42.9,57.2,kilogram,NOK,2026-02-26T11:33:41.337Z,false
22483,"Gulrot i Staver Norge, 180 g",Huseby Gaard,Grønnsaker,27.3,151.67,kilogram,NOK,2026-02-26T11:33:41.338Z,false
10040,"Purreløk Norge, 1 stk",,Grønnsaker,11.2,66.11,kilogram,NOK,2026-02-26T11:33:41.339Z,false
19465,"Økologisk Rød Paprika Spania/Holland, 1 stk",,Økologisk frukt og grønt,28.3,188.67,kilogram,NOK,2026-02-26T11:33:41.340Z,false
27048,"Mandelpoteter Norge, 2 kg",,Grønnsaker,72.5,33.25,kilogram,NOK,2026-02-26T11:33:41.341Z,false
23278,"Rødbeter Ferske, Norge, 500 g",,Grønnsaker,41.9,83.8,kilogram,NOK,2026-02-26T11:33:41.341Z,false
9440,"Gul Løk Norge, 4 stk",,Grønnsaker,18.6,29.52,kilogram,NOK,2026-02-26T11:33:41.342Z,false
19699,"Paprika Mix 3 pk Gul, Grønn & Rød Spania / Holland, 500 g",,Grønnsaker,43.4,86.8,kilogram,NOK,2026-02-26T11:33:41.343Z,false
9476,"Aspargesbønner Kenya/ Egypt, 150 g",,Grønnsaker,28.6,150.67,kilogram,NOK,2026-02-26T11:33:41.344Z,true
9374,"Reddik Nederland, 130 g",,Grønnsaker,28.5,219.23,kilogram,NOK,2026-02-26T11:33:41.345Z,false
9392,"Aubergine Spania / Nederland, 1 stk",,Grønnsaker,20.7,94.09,kilogram,NOK,2026-02-26T11:33:41.346Z,true
9218,"Sjalottløk I nett, Nederland, 350 g",,Grønnsaker,36.2,108.29,kilogram,NOK,2026-02-26T11:33:41.347Z,false
23925,"Økologisk Søtpotet Spania / Egypt, 500 g",,Økologisk frukt og grønt,39.9,79.8,kilogram,NOK,2026-02-26T11:33:41.347Z,false
23279,"Chioggiabeter Ferske, Norge, 500 g",,Grønnsaker,49.9,99.8,kilogram,NOK,2026-02-26T11:33:41.348Z,false
22489,"Stekemix med Aspargesbønner Gulrot & Løk Marokko/ Spania, 200 g",Huseby Gaard,Grønnsaker,64.4,322,stykk,NOK,2026-02-26T11:33:42.347Z,false
9320,"Stor Spisspaprika Rød Klasse 1 Marokko / Spania / Nederland, 350 g",,Grønnsaker,53,113.57,kilogram,NOK,2026-02-26T11:33:42.349Z,true
23532,"Norske poteter Asterix, 2,5 kg",,Grønnsaker,68.5,27.4,kilogram,NOK,2026-02-26T11:33:42.351Z,false
19627,"Gul Løk Vår Laveste Pris, Norge, 1 kg",,Grønnsaker,24.9,24.9,kilogram,NOK,2026-02-26T11:33:42.352Z,false
32169,"San Marzano Klasetomater Norge, 400 g",Wiig Gartneri,Grønnsaker,51.9,129.75,kilogram,NOK,2026-02-26T11:33:42.353Z,false
23277,"Ferske Gule Beter Norge, 500 g",,Grønnsaker,49.9,99.8,kilogram,NOK,2026-02-26T11:33:42.354Z,false
9296,"Chilipepper Rød Spania/ Nederland, 50 g",,Grønnsaker,18.4,358,kilogram,NOK,2026-02-26T11:33:42.355Z,false
19702,"Plommetomat Nederland / Spania, 500 g",,Grønnsaker,42.9,85.8,kilogram,NOK,2026-02-26T11:33:42.357Z,true
19630,"Rødløk Laveste Pris, Norge, 1 kg",,Grønnsaker,22.9,22.9,kilogram,NOK,2026-02-26T11:33:42.358Z,false
23217,"Rotmiks Maks 3 til nedsatt pris, Beter, Sellerirot & Pastinakk, Nederland, 1 kg",,Grønnsaker,66.5,46.5,kilogram,NOK,2026-02-26T11:33:42.359Z,true
29594,"Røde Minipaprika, Ekstra Søte Marokko / Spania, 150 g",,Grønnsaker,37.52,312.67,kilogram,NOK,2026-02-26T11:33:42.360Z,true
19444,"Økologiske tomater Spania, 500 g",,Økologisk frukt og grønt,53.9,107.8,kilogram,NOK,2026-02-26T11:33:42.361Z,false
26406,"Økologisk Stangselleri Nederland / Spania, 350 g",,Økologisk frukt og grønt,77.9,117.14,kilogram,NOK,2026-02-26T11:33:42.362Z,false
26471,"Ferdigkokte poteter uten skall Norge, 3 kg",,Grønnsaker,147.9,49.3,kilogram,NOK,2026-02-26T11:33:42.362Z,false
9368,"Stangselleri Spania, 1 stk",,Grønnsaker,27.9,27.9,stykk,NOK,2026-02-26T11:33:42.363Z,false
19672,"Bakepotet Frankrike/ England, 1 stk",,Grønnsaker,20.6,52.82,kilogram,NOK,2026-02-26T11:33:42.364Z,true
26408,"Økologisk Hvitløk 2/3 stk Kina, 2 stk",,Økologisk frukt og grønt,32.3,215.33,kilogram,NOK,2026-02-26T11:33:42.365Z,false
19693,"Habanero Rød Marocco/ Nederland, 50 g",,Grønnsaker,26.9,538,kilogram,NOK,2026-02-26T11:33:42.366Z,false
25945,"Norske poteter Colombo, 2,5 kg",,Grønnsaker,91.5,25.6,kilogram,NOK,2026-02-26T11:33:42.367Z,false
29595,"Orange mini Paprika, ekstra søte Marokko / Spania, 150 g",,Grønnsaker,48.9,326,kilogram,NOK,2026-02-26T11:33:42.368Z,true
19462,"Økologisk Rødløk Nederland, 500 g",,Økologisk frukt og grønt,51.9,103.8,kilogram,NOK,2026-02-26T11:33:42.368Z,false
26737,"Jordskokk Tyrkia/ Frankrike, 500 g",,Grønnsaker,56.9,113.8,kilogram,NOK,2026-02-26T11:33:42.369Z,false
19459,"Økologisk Gul Løk Nederland, 750 g",,Økologisk frukt og grønt,55.4,73.87,kilogram,NOK,2026-02-26T11:33:42.370Z,false
19696,"Jalapeño Grønn Nederland, 50 g",,Grønnsaker,25.9,518,kilogram,NOK,2026-02-26T11:33:42.371Z,false
19456,"Økologisk Kålrot Norge, 1 stk",,Økologisk frukt og grønt,46.6,49.05,kilogram,NOK,2026-02-26T11:33:43.569Z,false
19705,"Cherrytomater, Gule Marokko / Spania / Tunisia, 250 g",,Grønnsaker,49.9,199.6,kilogram,NOK,2026-02-26T11:33:43.571Z,false
9359,"Stor Kålrot Norge, 1 kg",,Grønnsaker,38.4,42,kilogram,NOK,2026-02-26T11:33:43.574Z,false
24536,"Chilipepper Grønn Spania/ Holland, 50 g",,Grønnsaker,20.9,418,kilogram,NOK,2026-02-26T11:33:43.575Z,false
19048,"Rødløk Skivet Norge, 250 g",Huseby Gaard,Grønnsaker,48.8,195.2,kilogram,NOK,2026-02-26T11:33:43.576Z,false
60593,"Tomater klase Holland, 500 g",,Grønnsaker,35.7,71.4,kilogram,NOK,2026-02-26T11:33:43.577Z,false
9305,"Pastinakk Norge, 200 g",,Grønnsaker,21.8,109,kilogram,NOK,2026-02-26T11:33:43.577Z,false
60594,"Mini plommetomat Norge, 175 g",Wiig Gartneri,Grønnsaker,35.4,202.29,kilogram,NOK,2026-02-26T11:33:43.577Z,false
9377,"Persillerot Nederland / Frankrike, 200 g",,Grønnsaker,29.8,149,kilogram,NOK,2026-02-26T11:33:43.578Z,false
61760,"Runde tomater Spania/ Marokko, 500 g",,Grønnsaker,43.4,86.8,kilogram,NOK,2026-02-26T11:33:43.579Z,false
9449,"Sellerirot 1 stk Norge, 500 g",,Grønnsaker,35,70,kilogram,NOK,2026-02-26T11:33:43.579Z,false
63591,"Økologiske Poteter Vasket Colomba Anouk , Norge, 1,5 kg",,Økologisk frukt og grønt,64.1,42.73,kilogram,NOK,2026-02-26T11:33:43.580Z,false
65393,"Poteter, Usorterte Vår Laveste Pris, Norge 5 kg",,Grønnsaker,93.8,19.96,kilogram,NOK,2026-02-26T11:33:43.580Z,false
9572,"Fennikel Italia / Tyskland, 1 stk",,Grønnsaker,29.5,86.76,kilogram,NOK,2026-02-26T11:33:43.581Z,false
62776,"Ekstra søte piccolo tomater Norge, 1 kg",Wiig Gartneri,Grønnsaker,199,199,kilogram,NOK,2026-02-26T11:33:43.581Z,false
63848,"Cherrytomater Vår Laveste Pris Spania/ Marokko/ Egypt, 250 g",,Grønnsaker,19.9,79.6,kilogram,NOK,2026-02-26T11:33:43.581Z,false
16227,"Sousvide kokte Rødbeter, Økologisk Norge, 500 g",,Grønnsaker,66.4,132.8,kilogram,NOK,2026-02-26T11:33:43.582Z,false
64160,"Tomater Vår Laveste Pris, Egypt/ Spania, 1 kg",,Grønnsaker,54.9,56.9,kilogram,NOK,2026-02-26T11:33:43.582Z,false
31143,"Økologisk Ingefær Kina/ Peru, 100 g",,Økologisk frukt og grønt,22.5,225,kilogram,NOK,2026-02-26T11:33:43.582Z,false
26255,"Ingefær Peru/ Kina, 500 g",,Grønnsaker,59.5,119,kilogram,NOK,2026-02-26T11:33:43.583Z,false
9272,"Ingefær Kina / Peru, 100 g",,Grønnsaker,13.4,134,kilogram,NOK,2026-02-26T11:33:43.583Z,false
67010,"Yoom tomater Norge, 250 g",Wiig Gartneri,Grønnsaker,44.5,178,kilogram,NOK,2026-02-26T11:33:43.583Z,false
67027,"Tomater miks Norge, 200 g",Wiig Gartneri,Grønnsaker,44.9,224.5,kilogram,NOK,2026-02-26T11:33:43.584Z,false
9212,"Gulrøtter 2. Sortering Norge, 1 kg",,Grønnsaker,23.9,24.9,kilogram,NOK,2026-02-26T11:33:43.584Z,false
19072,"Råkostblanding Norge, 1 kg",Huseby Gaard,Grønnsaker,55.4,55.4,kilogram,NOK,2026-02-26T11:33:44.594Z,false
27706,"Råkostmiks Vasket, Norge, 225 g",Huseby Gaard,Grønnsaker,23.3,103.56,kilogram,NOK,2026-02-26T11:33:44.599Z,false
65574,"Snacksgulrot Norge, 200 g",,Grønnsaker,15.92,99.5,kilogram,NOK,2026-02-26T11:33:44.601Z,true
9395,"Små Champignon Kurv, Polen, 250 g",,Grønnsaker,17.3,79.6,kilogram,NOK,2026-02-26T11:33:44.602Z,false
68220,"Tomater Cherry Norge, 250 g",,Grønnsaker,44.9,134.72,kilogram,NOK,2026-02-26T11:33:44.603Z,true
37611,"Små Spisspaprika Klasse 2 Vår laveste pris, Nederland / Spania / Tyrkia, 180 g",,Grønnsaker,23.9,142.78,kilogram,NOK,2026-02-26T11:33:44.604Z,false
64198,"Avokado Spisemoden Columbia / Chile/ Spania, 4 stk",,Grønnsaker,59.9,119.8,kilogram,NOK,2026-02-26T11:33:44.605Z,false
19450,"Økologisk Agurk Spania, 1 stk",,Økologisk frukt og grønt,36.9,36.9,stykk,NOK,2026-02-26T11:33:44.606Z,false
36960,"Økologisk Spisspaprika Hellas / Spania, 2 stk",,Grønnsaker,49.9,277.22,kilogram,NOK,2026-02-26T11:33:44.607Z,false
13732,"Aromasopp Polen, 250 g",,Grønnsaker,37.3,149.2,kilogram,NOK,2026-02-26T11:33:44.608Z,false
33153,"Stor Champignon Polen, 400 g",,Grønnsaker,42.9,107.25,kilogram,NOK,2026-02-26T11:33:44.609Z,true
60887,"Miniagurk Spania, 250 g",,Grønnsaker,45.9,146.88,kilogram,NOK,2026-02-26T11:33:44.610Z,true
68944,"Maiskorn 3pk Økologisk, 570 g",Kolonihagen,Grønnsaker,37.9,122.5,kilogram,NOK,2026-02-26T11:33:44.611Z,true
37122,Kinesisk Hvitløk u/fedd 250 g,,Grønnsaker,59.3,237.2,kilogram,NOK,2026-02-26T11:33:44.612Z,false
63825,"Sellerirot , økologisk , Norge 1 stk",Hørte Gård,Grønnsaker,39.9,99.75,kilogram,NOK,2026-02-26T11:33:44.612Z,false
63827,"Rotmiks, økologisk , Norge 800 g",Hørte Gård,Grønnsaker,64.1,80.13,kilogram,NOK,2026-02-26T11:33:44.613Z,false
67711,Midnattsolpotet Gulløye 1 kg,,Grønnsaker,48.9,48.9,kilogram,NOK,2026-02-26T11:33:44.614Z,false
33152,"Østerssopp i Beger Polen, 200 g",,Grønnsaker,49.2,246,kilogram,NOK,2026-02-26T11:33:44.615Z,false
63826,"Pastinakk , økologisk , Norge 200 g",Hørte Gård,Grønnsaker,39,195,kilogram,NOK,2026-02-26T11:33:44.616Z,false
68084,"Midnattsolpotet Mandelpotet 1,5 kg",,Grønnsaker,69.9,46.6,kilogram,NOK,2026-02-26T11:33:44.617Z,false
65864,"Hokkaido Frankrike/ Nederland, 1 kg",,Grønnsaker,44.1,44.1,kilogram,NOK,2026-02-26T11:33:44.618Z,false
33154,"Shiitakesopp i Beger Polen, 200 g",,Grønnsaker,69.9,349.5,kilogram,NOK,2026-02-26T11:33:44.619Z,false
33150,"Portobello Sopp i Beger Polen, 280 g",,Grønnsaker,69.3,247.5,kilogram,NOK,2026-02-26T11:33:44.620Z,false
67880,"Midnattsolpotet Gulløye Mini Norge, 900 g",,Grønnsaker,49.9,55.44,kilogram,NOK,2026-02-26T11:33:44.621Z,false
63612,"Shimeji sopp Kina, 1 stk",,Grønnsaker,34.9,232.67,kilogram,NOK,2026-02-26T11:33:45.726Z,false
53906,"Paprika Padron Marokko / Nederland, 200 g",,Grønnsaker,39.9,199.5,kilogram,NOK,2026-02-26T11:33:45.729Z,false
67468,"Reddik Regnbue flowpack Nederland, 150 g",,Grønnsaker,54.9,366,kilogram,NOK,2026-02-26T11:33:45.730Z,false
67095,"Snadder sjalottløk 4 stk Nederland, 150 g",,Grønnsaker,39.9,266,kilogram,NOK,2026-02-26T11:33:45.732Z,false
67098,"Snadder rødløk 4 stk Norsk, 400 g",,Grønnsaker,37.9,94.75,kilogram,NOK,2026-02-26T11:33:45.733Z,false
63828,"Rødbeter , økologisk , Norge 1 stk",,Grønnsaker,64.1,128.2,kilogram,NOK,2026-02-26T11:33:45.734Z,false
66097,Ancho Chili 100 g,Krydra,Grønnsaker,109,1090,kilogram,NOK,2026-02-26T11:33:45.736Z,false
66100,Guajillo Chili 100 g,Krydra,Grønnsaker,109,1090,kilogram,NOK,2026-02-26T11:33:45.737Z,false
66101,Chipotle Chili 100 g,Krydra,Grønnsaker,109,2180,kilogram,NOK,2026-02-26T11:33:45.738Z,false
65542,"Tørket shiitake Økologisk, 20 g",Myhres Matsopp,Grønnsaker,79.9,3995,kilogram,NOK,2026-02-26T11:33:45.739Z,false
66099,Chili de Arbol 50 g,Krydra,Grønnsaker,69.9,1398,kilogram,NOK,2026-02-26T11:33:45.740Z,false
65544,"Lions Mane tørket Økologisk, 20 g",Myhres Matsopp,Grønnsaker,79.9,3995,kilogram,NOK,2026-02-26T11:33:45.741Z,false
65545,"Tørket maitake Økologisk, 20 g",Myhres Matsopp,Grønnsaker,79.9,3995,kilogram,NOK,2026-02-26T11:33:45.742Z,false
65543,"Tørket kongeøsters Økologisk, 20 g",Myhres Matsopp,Grønnsaker,79.9,3995,kilogram,NOK,2026-02-26T11:33:45.743Z,false
22480,"Brokkolini Kenya / Spania, 200 g",,Grønnsaker,42.9,214.5,kilogram,NOK,2026-02-26T11:33:45.744Z,false
67471,"Artisjokk Fersk Frankrike/ Spania, 1 stk",,Grønnsaker,22.9,22.9,stykk,NOK,2026-02-26T11:33:45.745Z,false
23092,"Blå / Rød Plommer I kurv, Sør Afrika, 500 g",,Frukt,35.44,88.6,kilogram,NOK,2026-02-26T11:33:46.177Z,false
184,"Røde Appelsiner Italia, 1 kg",,Frukt,50.9,50.9,kilogram,NOK,2026-02-26T11:33:46.181Z,false
26721,"Økologiske Klementiner Spania/ Hellas, 500 g",,Økologisk frukt og grønt,39.9,64.4,kilogram,NOK,2026-02-26T11:33:46.182Z,false
27714,"Honningmelon Skivet Brasil, 200 g",,Frukt,39.4,197,kilogram,NOK,2026-02-26T11:33:46.182Z,false
27713,"Cantaloupemelon i Skiver Spania, 200 g",,Frukt,39.2,196,kilogram,NOK,2026-02-26T11:33:46.183Z,false
26541,"Pink Lady Epler Italia/ Sør Afrika, 6 stk",,Frukt,47.1,61.06,kilogram,NOK,2026-02-26T11:33:46.183Z,false
9260,"Druer Grønne Stenfrie Kurv Brasil/ Peru/ SørAfrika, 500 g",,Frukt,48.9,73.36,kilogram,NOK,2026-02-26T11:33:46.184Z,true
27248,"Sitroner 2 stk Argentina / Spania, 380 g",,Frukt,29,76.32,kilogram,NOK,2026-02-26T11:33:46.184Z,false
9314,"Ananas Gold Ghana / Costa Rica, Ca 1kg",,Frukt,35.92,33.68,kilogram,NOK,2026-02-26T11:33:46.185Z,true
9335,"Honningmelon Spania  / Brasil, 1 stk",,Frukt,46.3,42.09,kilogram,NOK,2026-02-26T11:33:46.186Z,false
19432,"Økologiske Bananer 5-6 Stk. Fairtrade, Ecuador / Peru, 800 g",,Økologisk frukt og grønt,35.9,36.88,kilogram,NOK,2026-02-26T11:33:46.186Z,false
9263,"Druer Røde Stenfrie Kurv Namibia/ SørAfrika/ Peru, 500 g",,Frukt,47.9,95.8,kilogram,NOK,2026-02-26T11:33:46.187Z,false
27045,"Klementiner Spania/ Marokko, 1 kg",,Frukt,29.9,54.9,kilogram,NOK,2026-02-26T11:33:46.187Z,false
27169,"Epler, Grønne, 6 pk Maks 3 til nedsatt pris, Granny Smith, Italia, 900 g",,Frukt,35,27.22,kilogram,NOK,2026-02-26T11:33:46.188Z,true
9347,"Melon Cantaloupe Spania / Brasil, 1 stk",,Frukt,38.8,53.15,kilogram,NOK,2026-02-26T11:33:46.188Z,false
29184,"Fersk Ananas i skiver Costa Rica, 200 g",,Frukt,36.9,184.5,kilogram,NOK,2026-02-26T11:33:46.189Z,false
24854,"Bananer Ecuador / Costa Rica, 1 kg",,Frukt,23.9,23.9,kilogram,NOK,2026-02-26T11:33:46.189Z,false
9413,"Økologiske Gala Epler Argentina / Italia, 1 kg",,Økologisk frukt og grønt,73.7,55.28,kilogram,NOK,2026-02-26T11:33:46.190Z,true
27165,"Epler, Røde, 6 pk Gala, Italia, 900 g",,Frukt,38.3,42.56,kilogram,NOK,2026-02-26T11:33:46.190Z,false
27622,"Store Lime Brasil/ Peru, 3 stk",,Frukt,39.9,151.43,kilogram,NOK,2026-02-26T11:33:46.191Z,true
26226,"Piel de Sapo Melon Spania / Brasil, 1 stk",,Frukt,61.9,41.27,kilogram,NOK,2026-02-26T11:33:46.191Z,false
19684,"Fiken SørAfrika/ Peru, 4 stk",,Frukt,59.9,239.6,kilogram,NOK,2026-02-26T11:33:46.191Z,false
31535,"Bananer i kasse Costa Rica, 5 kg",,Frukt,124.5,25.3,kilogram,NOK,2026-02-26T11:33:46.192Z,false
27773,"Kiwi Italia / Chile, 4 stk",,Frukt,46.9,134,kilogram,NOK,2026-02-26T11:33:46.192Z,false
19618,"Epler i Pose Vår Laveste pris Polen/ Nederland, 2 kg",,Frukt,47.8,23.9,kilogram,NOK,2026-02-26T11:33:47.466Z,false
9023,"Granateple Tyrkia / Egypt, 1 stk",,Frukt,39.9,199.5,kilogram,NOK,2026-02-26T11:33:47.470Z,false
18964,"Ekstra Stor Mango Moden, Brasil / Peru, 1 stk",,Frukt,44.9,44.9,stykk,NOK,2026-02-26T11:33:47.471Z,true
27167,"Epler, gule, 6 pk Golden Delicious, Italia, 900 g",,Frukt,38.3,42.56,kilogram,NOK,2026-02-26T11:33:47.471Z,false
19678,"Kokosnøtt Elfenbenkysten/ India, 1 stk",,Frukt,22.9,65.43,kilogram,NOK,2026-02-26T11:33:47.472Z,false
23921,"Økologiske Sitroner Spania, 2 stk",,Økologisk frukt og grønt,30.8,99.6,kilogram,NOK,2026-02-26T11:33:47.473Z,false
9431,"Mango Moden, Brasil/ Peru, 2 stk",,Frukt,79.9,29.97,stykk,NOK,2026-02-26T11:33:47.473Z,true
27168,"Epler, grønne, 4 pk Granny Smith, Italia, 700 g",,Frukt,27.7,39.57,kilogram,NOK,2026-02-26T11:33:47.474Z,false
27854,"Små Lime  Vår Laveste pris Brasil / Colombia, 6 stk",,Frukt,37.5,75,kilogram,NOK,2026-02-26T11:33:47.475Z,false
32536,"Liten mango Snart moden Vår Laveste pris Brasil/ Peru, 1 stk",,Frukt,17.9,18.9,stykk,NOK,2026-02-26T11:33:47.475Z,false
27166,"Epler gule, 4 pk Golden Delicious, Italia, 750 g",,Frukt,32.2,42.93,kilogram,NOK,2026-02-26T11:33:47.476Z,false
19687,"Papaya Snart Moden Spania / Brasil, 1 stk",,Frukt,59.9,59.9,stykk,NOK,2026-02-26T11:33:47.476Z,false
19690,"Pasjonsfrukt Colombia / Vietnam/ SørAfrika, 4 stk",,Frukt,49.9,12.48,stykk,NOK,2026-02-26T11:33:47.477Z,false
27164,"Epler, røde, 4 pk Gala Italia, 800 g",,Frukt,36,45,kilogram,NOK,2026-02-26T11:33:47.477Z,false
149,"Store Pærer Conference Belgia / Nederland, 4 stk",,Frukt,23.9,42.83,kilogram,NOK,2026-02-26T11:33:47.478Z,true
27019,"Økologisk Lime Colombia/ Brasil, 2 stk",,Økologisk frukt og grønt,37.2,186,kilogram,NOK,2026-02-26T11:33:47.478Z,false
28023,"Små Pærer Vår Laveste Pris,  Nederland/ Belgia, 1 kg",,Frukt,29.9,32.9,kilogram,NOK,2026-02-26T11:33:47.479Z,false
19681,"Physalis Kurv Colombia, 100 g",,Frukt,29.9,299,kilogram,NOK,2026-02-26T11:33:47.479Z,false
23920,"Økologiske Pærer 3-4 stk Frankrike / Nederland, 500 g",,Økologisk frukt og grønt,39.9,82.8,kilogram,NOK,2026-02-26T11:33:47.479Z,false
30858,"Små Grønne Druer Vår Laveste Pris, Namibia/ SørAfrika, 500 g",,Frukt,32.9,65.8,kilogram,NOK,2026-02-26T11:33:47.480Z,false
64197,"Granateplekjerner Spania, 100 g",,Frukt,49.7,372.8,kilogram,NOK,2026-02-26T11:33:47.480Z,true
28052,"Små Røde Druer Vår Laveste Pris, Sør Afrika/ Peru, 500 g",,Frukt,32.9,55.8,kilogram,NOK,2026-02-26T11:33:47.481Z,false
33149,Bananer i Klase 5-6 Stk Costa Rica / Colombia,,Frukt,26.9,26.9,kilogram,NOK,2026-02-26T11:33:47.481Z,false
28019,"Store Appelsiner Sør Afrika/ Spania, 3 stk",,Frukt,33.2,20.95,kilogram,NOK,2026-02-26T11:33:47.482Z,false
56260,"Rubinstep Norge, 1,5 kg",Hardanger,Frukt,59.92,49.93,kilogram,NOK,2026-02-26T11:33:48.799Z,false
23922,"Økologiske Appelsiner Hellas / Spania, 1 kg",,Økologisk frukt og grønt,67.7,67.7,kilogram,NOK,2026-02-26T11:33:48.898Z,false
37538,"Små Sitroner Vår Laveste Pris, Egypt/ Spania, 500 g",,Frukt,25,50,kilogram,NOK,2026-02-26T11:33:48.899Z,false
16723,"Appelsiner Maks 2 til nedsatt pris, Vår Laveste Pris, Sør Afrika / Spania, 2 kg",,Frukt,33.8,8.9,kilogram,NOK,2026-02-26T11:33:48.900Z,true
22819,"Gul Kiwi Italia / Ny-Zealand, 4 stk",,Frukt,54.9,161.47,kilogram,NOK,2026-02-26T11:33:48.900Z,false
